# This file was exported by Greenbyte at 2022-02-01 13:16:19. Please see https://www.greenbyte.com for more information about Greenbyte.
#
# Turbine: Penmanshiel 01
# Turbine type: Senvion MM82 (Senvion MM82 kW)
# Time zone: UTC
# Time interval: 2016-01-01 00:00:00 - 2017-01-01 00:00:00 (366 days)
#
# Penmanshiel 01 Sum production: 2614804 kWh
#
Timestamp start,Timestamp end,Duration,Status,Code,Message,Comment,Service contract category,IEC category
2016-12-03 05:06:55,2016-12-03 05:07:42,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-03 05:06:55,2016-12-03 05:07:42,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-03 05:07:42,2016-12-03 06:43:18,01:35:36,Informational,0,System OK,,System OK (32),Full Performance
2016-12-03 05:07:42,2016-12-03 06:43:18,01:35:36,Informational,0,System OK,,System OK (32),Full Performance
2016-12-03 06:43:18,2016-12-03 06:44:05,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-03 06:43:18,2016-12-03 06:44:05,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-03 06:44:05,2016-12-03 11:37:15,04:53:10,Informational,0,System OK,,System OK (32),Full Performance
2016-12-03 06:44:05,2016-12-03 11:37:15,04:53:10,Informational,0,System OK,,System OK (32),Full Performance
2016-12-03 11:37:15,2016-12-03 11:38:02,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-03 11:37:15,2016-12-03 11:38:02,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-03 11:38:02,2016-12-03 17:52:26,06:14:24,Informational,0,System OK,,System OK (32),Full Performance
2016-12-03 11:38:02,2016-12-03 17:52:26,06:14:24,Informational,0,System OK,,System OK (32),Full Performance
2016-12-03 17:52:26,2016-12-03 17:53:14,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-03 17:52:26,2016-12-03 17:53:14,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-03 17:53:14,2016-12-03 20:27:55,02:34:41,Informational,0,System OK,,System OK (32),Full Performance
2016-12-03 17:53:14,2016-12-03 20:27:55,02:34:41,Informational,0,System OK,,System OK (32),Full Performance
2016-12-03 20:27:55,2016-12-03 20:28:43,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-03 20:27:55,2016-12-03 20:28:43,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-03 20:28:43,2016-12-04 01:11:14,04:42:31,Informational,0,System OK,,System OK (32),Full Performance
2016-12-03 20:28:43,2016-12-04 01:11:14,04:42:31,Informational,0,System OK,,System OK (32),Full Performance
2016-12-04 01:11:14,2016-12-04 01:12:01,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-04 01:11:14,2016-12-04 01:12:01,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-04 01:12:01,2016-12-04 01:56:41,00:44:40,Informational,0,System OK,,System OK (32),Full Performance
2016-12-04 01:12:01,2016-12-04 01:56:41,00:44:40,Informational,0,System OK,,System OK (32),Full Performance
2016-12-04 01:56:41,2016-12-04 01:57:28,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-04 01:56:41,2016-12-04 01:57:28,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-04 01:57:28,2016-12-04 02:42:52,00:45:24,Informational,0,System OK,,System OK (32),Full Performance
2016-12-04 01:57:28,2016-12-04 02:42:52,00:45:24,Informational,0,System OK,,System OK (32),Full Performance
2016-12-04 02:42:52,2016-12-04 02:45:10,00:02:18,Informational,65,Absence of wind during run-up,,Operating states  (28),Out of Environmental Specification
2016-12-04 02:42:52,2016-12-04 02:45:10,00:02:18,Informational,65,Absence of wind during run-up,,Operating states  (28),Out of Environmental Specification
2016-12-04 02:45:10,2016-12-04 12:30:21,09:45:11,Informational,0,System OK,,System OK (32),Full Performance
2016-12-04 02:45:10,2016-12-04 12:30:21,09:45:11,Informational,0,System OK,,System OK (32),Full Performance
2016-12-04 12:30:21,2016-12-04 12:31:09,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-04 12:30:21,2016-12-04 12:31:09,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-04 12:31:09,2016-12-05 11:51:15,23:20:06,Informational,0,System OK,,System OK (32),Full Performance
2016-12-04 12:31:09,2016-12-05 11:51:15,23:20:06,Informational,0,System OK,,System OK (32),Full Performance
2016-12-05 11:51:15,2016-12-05 11:52:03,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-05 11:51:15,2016-12-05 11:52:03,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-05 11:52:03,2016-12-08 06:56:29,67:04:26,Informational,0,System OK,,System OK (32),Full Performance
2016-12-05 11:52:03,2016-12-08 06:56:29,67:04:26,Informational,0,System OK,,System OK (32),Full Performance
2016-12-08 06:56:29,2016-12-08 06:58:46,00:02:17,Stop,710,Battery test,,Operating states  (28),Technical Standby
2016-12-08 06:58:46,2016-12-08 07:42:48,00:44:02,Informational,0,System OK,,System OK (32),Full Performance
2016-12-08 06:58:46,2016-12-08 07:42:48,00:44:02,Informational,0,System OK,,System OK (32),Full Performance
2016-12-08 07:42:48,2016-12-08 07:43:36,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-08 07:42:48,2016-12-08 07:43:36,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-08 07:43:36,2016-12-08 10:57:47,03:14:11,Informational,0,System OK,,System OK (32),Full Performance
2016-12-08 07:43:36,2016-12-08 10:57:47,03:14:11,Informational,0,System OK,,System OK (32),Full Performance
2016-12-08 10:57:47,2016-12-08 10:58:35,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-08 10:57:47,2016-12-08 10:58:35,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-08 10:58:35,2016-12-08 13:26:48,02:28:13,Informational,0,System OK,,System OK (32),Full Performance
2016-12-08 10:58:35,2016-12-08 13:26:48,02:28:13,Informational,0,System OK,,System OK (32),Full Performance
2016-12-08 13:26:48,2016-12-08 13:27:35,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-08 13:26:48,2016-12-08 13:27:35,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-08 13:27:35,2016-12-08 21:40:06,08:12:31,Informational,0,System OK,,System OK (32),Full Performance
2016-12-08 13:27:35,2016-12-08 21:40:06,08:12:31,Informational,0,System OK,,System OK (32),Full Performance
2016-12-08 21:40:06,2016-12-08 21:40:53,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-08 21:40:06,2016-12-08 21:40:53,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-08 21:40:53,2016-12-10 08:52:00,35:11:07,Informational,0,System OK,,System OK (32),Full Performance
2016-12-08 21:40:53,2016-12-10 08:52:00,35:11:07,Informational,0,System OK,,System OK (32),Full Performance
2016-12-10 08:52:00,2016-12-10 08:52:48,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-10 08:52:00,2016-12-10 08:52:48,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-10 08:52:48,2016-12-10 10:46:05,01:53:17,Informational,0,System OK,,System OK (32),Full Performance
2016-12-10 08:52:48,2016-12-10 10:46:05,01:53:17,Informational,0,System OK,,System OK (32),Full Performance
2016-12-10 10:46:05,2016-12-10 10:46:52,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-10 10:46:05,2016-12-10 10:46:52,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-10 10:46:52,2016-12-10 14:05:05,03:18:13,Informational,0,System OK,,System OK (32),Full Performance
2016-12-10 10:46:52,2016-12-10 14:05:05,03:18:13,Informational,0,System OK,,System OK (32),Full Performance
2016-12-10 14:05:05,2016-12-10 14:05:53,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-10 14:05:05,2016-12-10 14:05:53,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-10 14:05:53,2016-12-11 21:51:25,31:45:32,Informational,0,System OK,,System OK (32),Full Performance
2016-12-10 14:05:53,2016-12-11 21:51:25,31:45:32,Informational,0,System OK,,System OK (32),Full Performance
2016-12-11 21:51:25,2016-12-11 21:52:13,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-11 21:51:25,2016-12-11 21:52:13,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-11 21:52:13,2016-12-11 23:03:11,01:10:58,Informational,0,System OK,,System OK (32),Full Performance
2016-12-11 21:52:13,2016-12-11 23:03:11,01:10:58,Informational,0,System OK,,System OK (32),Full Performance
2016-12-11 23:03:11,2016-12-11 23:03:58,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-11 23:03:11,2016-12-11 23:03:58,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-11 23:03:58,2016-12-12 12:43:10,13:39:12,Informational,0,System OK,,System OK (32),Full Performance
2016-12-11 23:03:58,2016-12-12 12:43:10,13:39:12,Informational,0,System OK,,System OK (32),Full Performance
2016-12-12 12:43:10,2016-12-12 12:43:57,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-12 12:43:10,2016-12-12 12:43:57,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-12 12:43:57,2016-12-12 14:15:16,01:31:19,Informational,0,System OK,,System OK (32),Full Performance
2016-12-12 12:43:57,2016-12-12 14:15:16,01:31:19,Informational,0,System OK,,System OK (32),Full Performance
2016-12-12 14:15:16,2016-12-12 14:16:03,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-12 14:15:16,2016-12-12 14:16:03,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-12 14:16:03,2016-12-12 14:34:59,00:18:56,Informational,0,System OK,,System OK (32),Full Performance
2016-12-12 14:16:03,2016-12-12 14:34:59,00:18:56,Informational,0,System OK,,System OK (32),Full Performance
2016-12-12 14:34:59,2016-12-12 14:35:46,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-12 14:34:59,2016-12-12 14:35:46,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-12 14:35:46,2016-12-12 15:55:49,01:20:03,Informational,0,System OK,,System OK (32),Full Performance
2016-12-12 14:35:46,2016-12-12 15:55:49,01:20:03,Informational,0,System OK,,System OK (32),Full Performance
2016-12-12 15:55:49,2016-12-12 15:56:37,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-12 15:55:49,2016-12-12 15:56:37,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-12 15:56:37,2016-12-12 16:45:00,00:48:23,Informational,0,System OK,,System OK (32),Full Performance
2016-12-12 15:56:37,2016-12-12 16:45:00,00:48:23,Informational,0,System OK,,System OK (32),Full Performance
2016-12-12 16:45:00,2016-12-12 16:45:47,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-12 16:45:00,2016-12-12 16:45:47,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-12 16:45:47,2016-12-13 02:35:59,09:50:12,Informational,0,System OK,,System OK (32),Full Performance
2016-12-12 16:45:47,2016-12-13 02:35:59,09:50:12,Informational,0,System OK,,System OK (32),Full Performance
2016-12-13 02:35:59,2016-12-13 02:36:47,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-13 02:35:59,2016-12-13 02:36:47,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-13 02:36:47,2016-12-13 03:57:39,01:20:52,Informational,0,System OK,,System OK (32),Full Performance
2016-12-13 02:36:47,2016-12-13 03:57:39,01:20:52,Informational,0,System OK,,System OK (32),Full Performance
2016-12-13 03:57:39,2016-12-13 03:58:26,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-13 03:57:39,2016-12-13 03:58:26,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-13 03:58:26,2016-12-13 04:10:03,00:11:37,Informational,0,System OK,,System OK (32),Full Performance
2016-12-13 03:58:26,2016-12-13 04:10:03,00:11:37,Informational,0,System OK,,System OK (32),Full Performance
2016-12-13 04:10:03,2016-12-13 04:10:51,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-13 04:10:03,2016-12-13 04:10:51,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-13 04:10:51,2016-12-13 09:06:18,04:55:27,Informational,0,System OK,,System OK (32),Full Performance
2016-12-13 04:10:51,2016-12-13 09:06:18,04:55:27,Informational,0,System OK,,System OK (32),Full Performance
2016-12-13 09:06:18,2016-12-13 09:07:05,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-13 09:06:18,2016-12-13 09:07:05,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-13 09:07:05,2016-12-13 11:28:55,02:21:50,Informational,0,System OK,,System OK (32),Full Performance
2016-12-13 09:07:05,2016-12-13 11:28:55,02:21:50,Informational,0,System OK,,System OK (32),Full Performance
2016-12-13 11:28:55,2016-12-13 11:29:42,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-13 11:28:55,2016-12-13 11:29:42,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-13 11:29:42,2016-12-13 12:25:13,00:55:31,Informational,0,System OK,,System OK (32),Full Performance
2016-12-13 11:29:42,2016-12-13 12:25:13,00:55:31,Informational,0,System OK,,System OK (32),Full Performance
2016-12-13 12:25:13,2016-12-13 12:26:00,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-13 12:25:13,2016-12-13 12:26:00,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-13 12:26:00,2016-12-14 19:47:09,31:21:09,Informational,0,System OK,,System OK (32),Full Performance
2016-12-13 12:26:00,2016-12-14 19:47:09,31:21:09,Informational,0,System OK,,System OK (32),Full Performance
2016-12-14 19:47:09,2016-12-14 19:47:57,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-14 19:47:09,2016-12-14 19:47:57,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-12-14 19:47:57,2016-12-14 20:21:21,00:33:24,Informational,0,System OK,,System OK (32),Full Performance
2016-12-14 19:47:57,2016-12-14 20:21:21,00:33:24,Informational,0,System OK,,System OK (32),Full Performance
